Species,Common name,Year,No. sites,Collated Index,Time period
Thymelicus sylvestris,Small Skipper,1976,31,1.98,1976-2011
Thymelicus sylvestris,Small Skipper,1977,38,1.89,1976-2011
Thymelicus sylvestris,Small Skipper,1978,32,1.88,1976-2011
Thymelicus sylvestris,Small Skipper,1979,51,2.08,1976-2011
Thymelicus sylvestris,Small Skipper,1980,61,2.05,1976-2011
Thymelicus sylvestris,Small Skipper,1981,68,2.21,1976-2011
Thymelicus sylvestris,Small Skipper,1982,72,2.36,1976-2011
Thymelicus sylvestris,Small Skipper,1983,83,2.29,1976-2011
Thymelicus sylvestris,Small Skipper,1984,90,2.43,1976-2011
Thymelicus sylvestris,Small Skipper,1985,95,2.15,1976-2011
Thymelicus sylvestris,Small Skipper,1986,97,2.18,1976-2011
Thymelicus sylvestris,Small Skipper,1987,110,1.97,1976-2011
Thymelicus sylvestris,Small Skipper,1988,131,1.93,1976-2011
Thymelicus sylvestris,Small Skipper,1989,169,2.1,1976-2011
Thymelicus sylvestris,Small Skipper,1990,183,2.04,1976-2011
Thymelicus sylvestris,Small Skipper,1991,202,2.29,1976-2011
Thymelicus sylvestris,Small Skipper,1992,222,2.25,1976-2011
Thymelicus sylvestris,Small Skipper,1993,248,2.12,1976-2011
Thymelicus sylvestris,Small Skipper,1994,272,2.29,1976-2011
Thymelicus sylvestris,Small Skipper,1995,314,2.23,1976-2011
Thymelicus sylvestris,Small Skipper,1996,350,2.26,1976-2011
Thymelicus sylvestris,Small Skipper,1997,359,2.1,1976-2011
Thymelicus sylvestris,Small Skipper,1998,355,1.86,1976-2011
Thymelicus sylvestris,Small Skipper,1999,374,1.99,1976-2011
Thymelicus sylvestris,Small Skipper,2000,387,1.99,1976-2011
Thymelicus sylvestris,Small Skipper,2001,352,1.98,1976-2011
Thymelicus sylvestris,Small Skipper,2002,392,1.9,1976-2011
Thymelicus sylvestris,Small Skipper,2003,441,1.98,1976-2011
Thymelicus sylvestris,Small Skipper,2004,390,1.78,1976-2011
Thymelicus sylvestris,Small Skipper,2005,305,1.88,1976-2011
Thymelicus sylvestris,Small Skipper,2006,380,1.72,1976-2011
Thymelicus sylvestris,Small Skipper,2007,360,1.54,1976-2011
Thymelicus sylvestris,Small Skipper,2008,408,1.55,1976-2011
Thymelicus sylvestris,Small Skipper,2009,441,1.65,1976-2011
Thymelicus sylvestris,Small Skipper,2010,497,1.57,1976-2011
Thymelicus sylvestris,Small Skipper,2011,517,1.56,1976-2011
Thymelicus acteon,Lulworth Skipper,1992,4,2.54,1976-2011
Thymelicus acteon,Lulworth Skipper,1993,4,2.22,1976-2011
Thymelicus acteon,Lulworth Skipper,1994,5,2.28,1976-2011
Thymelicus acteon,Lulworth Skipper,1995,5,2.11,1976-2011
Thymelicus acteon,Lulworth Skipper,1996,5,1.84,1976-2011
Thymelicus acteon,Lulworth Skipper,1997,5,1.86,1976-2011
Thymelicus acteon,Lulworth Skipper,1998,5,2.17,1976-2011
Thymelicus acteon,Lulworth Skipper,1999,5,2.43,1976-2011
Thymelicus acteon,Lulworth Skipper,2000,6,2.39,1976-2011
Thymelicus acteon,Lulworth Skipper,2001,6,2.09,1976-2011
Thymelicus acteon,Lulworth Skipper,2002,6,2.25,1976-2011
Thymelicus acteon,Lulworth Skipper,2003,6,2.24,1976-2011
Thymelicus acteon,Lulworth Skipper,2004,5,2.14,1976-2011
Thymelicus acteon,Lulworth Skipper,2005,3,2,1976-2011
Thymelicus acteon,Lulworth Skipper,2006,7,1.96,1976-2011
Thymelicus acteon,Lulworth Skipper,2007,6,1.67,1976-2011
Thymelicus acteon,Lulworth Skipper,2008,11,1.55,1976-2011
Thymelicus acteon,Lulworth Skipper,2009,11,1.43,1976-2011
Thymelicus acteon,Lulworth Skipper,2010,14,1.28,1976-2011
Thymelicus acteon,Lulworth Skipper,2011,12,1.55,1976-2011
Hesperia comma,Silver-spotted Skipper,1979,5,1.25,1976-2011
Hesperia comma,Silver-spotted Skipper,1980,7,1.82,1976-2011
Hesperia comma,Silver-spotted Skipper,1981,7,1.49,1976-2011
Hesperia comma,Silver-spotted Skipper,1982,8,1.1,1976-2011
Hesperia comma,Silver-spotted Skipper,1983,9,1.48,1976-2011
Hesperia comma,Silver-spotted Skipper,1984,10,2.08,1976-2011
Hesperia comma,Silver-spotted Skipper,1985,9,1.63,1976-2011
Hesperia comma,Silver-spotted Skipper,1986,9,1.5,1976-2011
Hesperia comma,Silver-spotted Skipper,1987,13,1.65,1976-2011
Hesperia comma,Silver-spotted Skipper,1988,13,1.46,1976-2011
Hesperia comma,Silver-spotted Skipper,1989,18,1.8,1976-2011
Hesperia comma,Silver-spotted Skipper,1990,24,1.95,1976-2011
Hesperia comma,Silver-spotted Skipper,1991,23,2.07,1976-2011
Hesperia comma,Silver-spotted Skipper,1992,25,1.94,1976-2011
Hesperia comma,Silver-spotted Skipper,1993,26,1.91,1976-2011
Hesperia comma,Silver-spotted Skipper,1994,29,1.83,1976-2011
Hesperia comma,Silver-spotted Skipper,1995,35,2.16,1976-2011
Hesperia comma,Silver-spotted Skipper,1996,34,2.15,1976-2011
Hesperia comma,Silver-spotted Skipper,1997,32,2.45,1976-2011
Hesperia comma,Silver-spotted Skipper,1998,36,2.41,1976-2011
Hesperia comma,Silver-spotted Skipper,1999,41,2.48,1976-2011
Hesperia comma,Silver-spotted Skipper,2000,40,2.3,1976-2011
Hesperia comma,Silver-spotted Skipper,2001,31,2.25,1976-2011
Hesperia comma,Silver-spotted Skipper,2002,34,2.15,1976-2011
Hesperia comma,Silver-spotted Skipper,2003,36,2.44,1976-2011
Hesperia comma,Silver-spotted Skipper,2004,36,2.38,1976-2011
Hesperia comma,Silver-spotted Skipper,2005,31,2.4,1976-2011
Hesperia comma,Silver-spotted Skipper,2006,35,2.43,1976-2011
Hesperia comma,Silver-spotted Skipper,2007,27,2.22,1976-2011
Hesperia comma,Silver-spotted Skipper,2008,35,2.01,1976-2011
Hesperia comma,Silver-spotted Skipper,2009,37,2.1,1976-2011
Hesperia comma,Silver-spotted Skipper,2010,25,2.39,1976-2011
Hesperia comma,Silver-spotted Skipper,2011,32,2.33,1976-2011
Ochlodes sylvanus,Large Skipper,1976,35,1.85,1976-2011
Ochlodes sylvanus,Large Skipper,1977,45,1.81,1976-2011
Ochlodes sylvanus,Large Skipper,1978,47,1.99,1976-2011
Ochlodes sylvanus,Large Skipper,1979,68,1.93,1976-2011
Ochlodes sylvanus,Large Skipper,1980,67,1.97,1976-2011
Ochlodes sylvanus,Large Skipper,1981,75,1.76,1976-2011
Ochlodes sylvanus,Large Skipper,1982,79,2.06,1976-2011
Ochlodes sylvanus,Large Skipper,1983,91,2.07,1976-2011
Ochlodes sylvanus,Large Skipper,1984,99,2.29,1976-2011
Ochlodes sylvanus,Large Skipper,1985,102,2.07,1976-2011
Ochlodes sylvanus,Large Skipper,1986,113,2.13,1976-2011
Ochlodes sylvanus,Large Skipper,1987,126,2.14,1976-2011
Ochlodes sylvanus,Large Skipper,1988,146,2.13,1976-2011
Ochlodes sylvanus,Large Skipper,1989,183,2.05,1976-2011
Ochlodes sylvanus,Large Skipper,1990,207,1.95,1976-2011
Ochlodes sylvanus,Large Skipper,1991,228,1.85,1976-2011
Ochlodes sylvanus,Large Skipper,1992,255,2.17,1976-2011
Ochlodes sylvanus,Large Skipper,1993,288,2.14,1976-2011
Ochlodes sylvanus,Large Skipper,1994,316,2.2,1976-2011
Ochlodes sylvanus,Large Skipper,1995,365,2.21,1976-2011
Ochlodes sylvanus,Large Skipper,1996,408,2.16,1976-2011
Ochlodes sylvanus,Large Skipper,1997,411,2.08,1976-2011
Ochlodes sylvanus,Large Skipper,1998,419,1.91,1976-2011
Ochlodes sylvanus,Large Skipper,1999,439,1.92,1976-2011
Ochlodes sylvanus,Large Skipper,2000,459,1.96,1976-2011
Ochlodes sylvanus,Large Skipper,2001,433,1.93,1976-2011
Ochlodes sylvanus,Large Skipper,2002,482,1.97,1976-2011
Ochlodes sylvanus,Large Skipper,2003,545,1.99,1976-2011
Ochlodes sylvanus,Large Skipper,2004,481,1.95,1976-2011
Ochlodes sylvanus,Large Skipper,2005,459,1.88,1976-2011
Ochlodes sylvanus,Large Skipper,2006,507,1.92,1976-2011
Ochlodes sylvanus,Large Skipper,2007,444,1.85,1976-2011
Ochlodes sylvanus,Large Skipper,2008,482,1.71,1976-2011
Ochlodes sylvanus,Large Skipper,2009,541,1.93,1976-2011
Ochlodes sylvanus,Large Skipper,2010,584,2.04,1976-2011
Ochlodes sylvanus,Large Skipper,2011,576,2.03,1976-2011
Erynnis tages,Dingy Skipper,1976,13,2.19,1976-2011
Erynnis tages,Dingy Skipper,1977,15,1.78,1976-2011
Erynnis tages,Dingy Skipper,1978,20,1.95,1976-2011
Erynnis tages,Dingy Skipper,1979,29,2.14,1976-2011
Erynnis tages,Dingy Skipper,1980,33,2.12,1976-2011
Erynnis tages,Dingy Skipper,1981,32,1.94,1976-2011
Erynnis tages,Dingy Skipper,1982,39,2.1,1976-2011
Erynnis tages,Dingy Skipper,1983,41,2.11,1976-2011
Erynnis tages,Dingy Skipper,1984,48,2.14,1976-2011
Erynnis tages,Dingy Skipper,1985,48,2.14,1976-2011
Erynnis tages,Dingy Skipper,1986,56,2,1976-2011
Erynnis tages,Dingy Skipper,1987,66,2.12,1976-2011
Erynnis tages,Dingy Skipper,1988,85,2.18,1976-2011
Erynnis tages,Dingy Skipper,1989,106,1.99,1976-2011
Erynnis tages,Dingy Skipper,1990,126,2.16,1976-2011
Erynnis tages,Dingy Skipper,1991,122,1.97,1976-2011
Erynnis tages,Dingy Skipper,1992,151,1.99,1976-2011
Erynnis tages,Dingy Skipper,1993,156,1.99,1976-2011
Erynnis tages,Dingy Skipper,1994,163,1.9,1976-2011
Erynnis tages,Dingy Skipper,1995,181,2.03,1976-2011
Erynnis tages,Dingy Skipper,1996,205,1.86,1976-2011
Erynnis tages,Dingy Skipper,1997,203,2.15,1976-2011
Erynnis tages,Dingy Skipper,1998,206,1.96,1976-2011
Erynnis tages,Dingy Skipper,1999,211,1.93,1976-2011
Erynnis tages,Dingy Skipper,2000,212,1.9,1976-2011
Erynnis tages,Dingy Skipper,2001,165,1.84,1976-2011
Erynnis tages,Dingy Skipper,2002,189,1.96,1976-2011
Erynnis tages,Dingy Skipper,2003,212,1.94,1976-2011
Erynnis tages,Dingy Skipper,2004,192,1.92,1976-2011
Erynnis tages,Dingy Skipper,2005,161,1.97,1976-2011
Erynnis tages,Dingy Skipper,2006,177,1.85,1976-2011
Erynnis tages,Dingy Skipper,2007,198,1.89,1976-2011
Erynnis tages,Dingy Skipper,2008,218,1.78,1976-2011
Erynnis tages,Dingy Skipper,2009,190,1.92,1976-2011
Erynnis tages,Dingy Skipper,2010,242,2.05,1976-2011
Erynnis tages,Dingy Skipper,2011,281,2.15,1976-2011
Pyrgus malvae,Grizzled Skipper,1976,15,2.43,1976-2011
Pyrgus malvae,Grizzled Skipper,1977,16,2.42,1976-2011
Pyrgus malvae,Grizzled Skipper,1978,18,2.01,1976-2011
Pyrgus malvae,Grizzled Skipper,1979,26,1.94,1976-2011
Pyrgus malvae,Grizzled Skipper,1980,28,2.08,1976-2011
Pyrgus malvae,Grizzled Skipper,1981,27,1.83,1976-2011
Pyrgus malvae,Grizzled Skipper,1982,34,1.88,1976-2011
Pyrgus malvae,Grizzled Skipper,1983,38,2.01,1976-2011
Pyrgus malvae,Grizzled Skipper,1984,41,1.93,1976-2011
Pyrgus malvae,Grizzled Skipper,1985,47,2.18,1976-2011
Pyrgus malvae,Grizzled Skipper,1986,49,1.99,1976-2011
Pyrgus malvae,Grizzled Skipper,1987,63,2.04,1976-2011
Pyrgus malvae,Grizzled Skipper,1988,79,1.95,1976-2011
Pyrgus malvae,Grizzled Skipper,1989,94,1.82,1976-2011
Pyrgus malvae,Grizzled Skipper,1990,107,2.1,1976-2011
Pyrgus malvae,Grizzled Skipper,1991,111,2.1,1976-2011
Pyrgus malvae,Grizzled Skipper,1992,126,1.98,1976-2011
Pyrgus malvae,Grizzled Skipper,1993,131,1.96,1976-2011
Pyrgus malvae,Grizzled Skipper,1994,139,1.82,1976-2011
Pyrgus malvae,Grizzled Skipper,1995,159,1.94,1976-2011
Pyrgus malvae,Grizzled Skipper,1996,176,2.08,1976-2011
Pyrgus malvae,Grizzled Skipper,1997,175,2.38,1976-2011
Pyrgus malvae,Grizzled Skipper,1998,185,2.03,1976-2011
Pyrgus malvae,Grizzled Skipper,1999,190,1.89,1976-2011
Pyrgus malvae,Grizzled Skipper,2000,181,1.89,1976-2011
Pyrgus malvae,Grizzled Skipper,2001,134,1.89,1976-2011
Pyrgus malvae,Grizzled Skipper,2002,165,2.06,1976-2011
Pyrgus malvae,Grizzled Skipper,2003,161,1.84,1976-2011
Pyrgus malvae,Grizzled Skipper,2004,143,1.94,1976-2011
Pyrgus malvae,Grizzled Skipper,2005,121,1.96,1976-2011
Pyrgus malvae,Grizzled Skipper,2006,146,1.8,1976-2011
Pyrgus malvae,Grizzled Skipper,2007,163,1.95,1976-2011
Pyrgus malvae,Grizzled Skipper,2008,175,1.83,1976-2011
Pyrgus malvae,Grizzled Skipper,2009,142,1.97,1976-2011
Pyrgus malvae,Grizzled Skipper,2010,169,1.9,1976-2011
Pyrgus malvae,Grizzled Skipper,2011,232,2.19,1976-2011
Papilio machaon,Swallowtail,1976,1,2.39,1976-2011
Papilio machaon,Swallowtail,1977,1,1.43,1976-2011
Papilio machaon,Swallowtail,1979,2,1.83,1976-2011
Papilio machaon,Swallowtail,1980,2,1.65,1976-2011
Papilio machaon,Swallowtail,1981,2,1.69,1976-2011
Papilio machaon,Swallowtail,1982,2,2,1976-2011
Papilio machaon,Swallowtail,1983,2,1.69,1976-2011
Papilio machaon,Swallowtail,1984,2,1.75,1976-2011
Papilio machaon,Swallowtail,1985,2,2.34,1976-2011
Papilio machaon,Swallowtail,1986,2,1.83,1976-2011
Papilio machaon,Swallowtail,1987,2,2.04,1976-2011
Papilio machaon,Swallowtail,1988,1,1.81,1976-2011
Papilio machaon,Swallowtail,1989,3,2.13,1976-2011
Papilio machaon,Swallowtail,1990,2,1.97,1976-2011
Papilio machaon,Swallowtail,1991,2,1.93,1976-2011
Papilio machaon,Swallowtail,1992,2,2.06,1976-2011
Papilio machaon,Swallowtail,1993,2,2.19,1976-2011
Papilio machaon,Swallowtail,1994,1,1.78,1976-2011
Papilio machaon,Swallowtail,1995,1,2.3,1976-2011
Papilio machaon,Swallowtail,1996,2,2.14,1976-2011
Papilio machaon,Swallowtail,1997,1,2.08,1976-2011
Papilio machaon,Swallowtail,1999,2,2.22,1976-2011
Papilio machaon,Swallowtail,2000,1,2.1,1976-2011
Papilio machaon,Swallowtail,2001,2,2.08,1976-2011
Papilio machaon,Swallowtail,2002,1,1.94,1976-2011
Papilio machaon,Swallowtail,2003,2,2.02,1976-2011
Papilio machaon,Swallowtail,2004,1,2.27,1976-2011
Papilio machaon,Swallowtail,2005,1,2.17,1976-2011
Papilio machaon,Swallowtail,2008,4,1.95,1976-2011
Papilio machaon,Swallowtail,2009,2,1.64,1976-2011
Papilio machaon,Swallowtail,2010,5,2.22,1976-2011
Papilio machaon,Swallowtail,2011,5,2.37,1976-2011
Leptidea sinapis,Wood White,1979,6,3.11,1976-2011
Leptidea sinapis,Wood White,1980,6,3.11,1976-2011
Leptidea sinapis,Wood White,1981,7,2.12,1976-2011
Leptidea sinapis,Wood White,1982,6,2.46,1976-2011
Leptidea sinapis,Wood White,1983,6,2.28,1976-2011
Leptidea sinapis,Wood White,1984,8,2.44,1976-2011
Leptidea sinapis,Wood White,1985,10,2.51,1976-2011
Leptidea sinapis,Wood White,1986,12,1.48,1976-2011
Leptidea sinapis,Wood White,1987,15,1.82,1976-2011
Leptidea sinapis,Wood White,1988,14,1.45,1976-2011
Leptidea sinapis,Wood White,1989,18,1.87,1976-2011
Leptidea sinapis,Wood White,1990,17,2.16,1976-2011
Leptidea sinapis,Wood White,1991,18,1.97,1976-2011
Leptidea sinapis,Wood White,1992,19,2.06,1976-2011
Leptidea sinapis,Wood White,1993,21,1.76,1976-2011
Leptidea sinapis,Wood White,1994,25,1.85,1976-2011
Leptidea sinapis,Wood White,1995,31,1.97,1976-2011
Leptidea sinapis,Wood White,1996,30,1.91,1976-2011
Leptidea sinapis,Wood White,1997,34,1.99,1976-2011
Leptidea sinapis,Wood White,1998,32,1.82,1976-2011
Leptidea sinapis,Wood White,1999,33,1.78,1976-2011
Leptidea sinapis,Wood White,2000,34,1.93,1976-2011
Leptidea sinapis,Wood White,2001,25,1.75,1976-2011
Leptidea sinapis,Wood White,2002,31,1.99,1976-2011
Leptidea sinapis,Wood White,2003,32,2.05,1976-2011
Leptidea sinapis,Wood White,2004,21,2.13,1976-2011
Leptidea sinapis,Wood White,2005,17,2.11,1976-2011
Leptidea sinapis,Wood White,2006,33,1.48,1976-2011
Leptidea sinapis,Wood White,2007,33,1.85,1976-2011
Leptidea sinapis,Wood White,2008,38,1.38,1976-2011
Leptidea sinapis,Wood White,2009,27,1.28,1976-2011
Leptidea sinapis,Wood White,2010,48,2.17,1976-2011
Leptidea sinapis,Wood White,2011,52,1.94,1976-2011
Gonepteryx rhamni,Brimstone,1976,33,1.98,1976-2011
Gonepteryx rhamni,Brimstone,1977,40,2.08,1976-2011
Gonepteryx rhamni,Brimstone,1978,47,1.95,1976-2011
Gonepteryx rhamni,Brimstone,1979,58,1.94,1976-2011
Gonepteryx rhamni,Brimstone,1980,62,1.95,1976-2011
Gonepteryx rhamni,Brimstone,1981,66,1.84,1976-2011
Gonepteryx rhamni,Brimstone,1982,70,2.07,1976-2011
Gonepteryx rhamni,Brimstone,1983,83,2.02,1976-2011
Gonepteryx rhamni,Brimstone,1984,89,2.14,1976-2011
Gonepteryx rhamni,Brimstone,1985,94,2.11,1976-2011
Gonepteryx rhamni,Brimstone,1986,101,1.85,1976-2011
Gonepteryx rhamni,Brimstone,1987,120,1.78,1976-2011
Gonepteryx rhamni,Brimstone,1988,140,1.97,1976-2011
Gonepteryx rhamni,Brimstone,1989,174,1.88,1976-2011
Gonepteryx rhamni,Brimstone,1990,201,1.94,1976-2011
Gonepteryx rhamni,Brimstone,1991,214,2.1,1976-2011
Gonepteryx rhamni,Brimstone,1992,242,2.13,1976-2011
Gonepteryx rhamni,Brimstone,1993,267,1.99,1976-2011
Gonepteryx rhamni,Brimstone,1994,280,1.86,1976-2011
Gonepteryx rhamni,Brimstone,1995,348,1.98,1976-2011
Gonepteryx rhamni,Brimstone,1996,369,2.15,1976-2011
Gonepteryx rhamni,Brimstone,1997,393,2.06,1976-2011
Gonepteryx rhamni,Brimstone,1998,394,1.97,1976-2011
Gonepteryx rhamni,Brimstone,1999,407,1.95,1976-2011
Gonepteryx rhamni,Brimstone,2000,445,2.09,1976-2011
Gonepteryx rhamni,Brimstone,2001,381,1.97,1976-2011
Gonepteryx rhamni,Brimstone,2002,484,2,1976-2011
Gonepteryx rhamni,Brimstone,2003,506,1.97,1976-2011
Gonepteryx rhamni,Brimstone,2004,450,2.06,1976-2011
Gonepteryx rhamni,Brimstone,2005,413,2.1,1976-2011
Gonepteryx rhamni,Brimstone,2006,368,2.1,1976-2011
Gonepteryx rhamni,Brimstone,2007,486,2.07,1976-2011
Gonepteryx rhamni,Brimstone,2008,359,1.91,1976-2011
Gonepteryx rhamni,Brimstone,2009,430,2.05,1976-2011
Gonepteryx rhamni,Brimstone,2010,431,1.99,1976-2011
Gonepteryx rhamni,Brimstone,2011,546,2.02,1976-2011
Pieris brassicae,Large White,1976,33,2,1976-2011
Pieris brassicae,Large White,1977,49,1.81,1976-2011
Pieris brassicae,Large White,1978,55,2.16,1976-2011
Pieris brassicae,Large White,1979,76,2.41,1976-2011
Pieris brassicae,Large White,1980,78,2.08,1976-2011
Pieris brassicae,Large White,1981,85,1.98,1976-2011
Pieris brassicae,Large White,1982,89,2.14,1976-2011
Pieris brassicae,Large White,1983,101,2.04,1976-2011
Pieris brassicae,Large White,1984,107,1.9,1976-2011
Pieris brassicae,Large White,1985,109,1.88,1976-2011
Pieris brassicae,Large White,1986,120,2.08,1976-2011
Pieris brassicae,Large White,1987,136,1.74,1976-2011
Pieris brassicae,Large White,1988,151,2.25,1976-2011
Pieris brassicae,Large White,1989,189,2.16,1976-2011
Pieris brassicae,Large White,1990,221,1.97,1976-2011
Pieris brassicae,Large White,1991,242,1.98,1976-2011
Pieris brassicae,Large White,1992,272,2.57,1976-2011
Pieris brassicae,Large White,1993,287,1.93,1976-2011
Pieris brassicae,Large White,1994,321,1.94,1976-2011
Pieris brassicae,Large White,1995,383,1.91,1976-2011
Pieris brassicae,Large White,1996,408,1.63,1976-2011
Pieris brassicae,Large White,1997,431,2.02,1976-2011
Pieris brassicae,Large White,1998,437,2.08,1976-2011
Pieris brassicae,Large White,1999,450,1.85,1976-2011
Pieris brassicae,Large White,2000,484,1.9,1976-2011
Pieris brassicae,Large White,2001,444,1.83,1976-2011
Pieris brassicae,Large White,2002,520,1.95,1976-2011
Pieris brassicae,Large White,2003,598,2.01,1976-2011
Pieris brassicae,Large White,2004,570,1.92,1976-2011
Pieris brassicae,Large White,2005,517,2.02,1976-2011
Pieris brassicae,Large White,2006,542,1.94,1976-2011
Pieris brassicae,Large White,2007,522,1.8,1976-2011
Pieris brassicae,Large White,2008,503,1.96,1976-2011
Pieris brassicae,Large White,2009,577,2.34,1976-2011
Pieris brassicae,Large White,2010,588,1.95,1976-2011
Pieris brassicae,Large White,2011,619,1.86,1976-2011
Pieris rapae,Small White,1976,32,1.91,1976-2011
Pieris rapae,Small White,1977,44,1.87,1976-2011
Pieris rapae,Small White,1978,55,2.23,1976-2011
Pieris rapae,Small White,1979,72,2.15,1976-2011
Pieris rapae,Small White,1980,72,1.87,1976-2011
Pieris rapae,Small White,1981,83,1.74,1976-2011
Pieris rapae,Small White,1982,89,2.17,1976-2011
Pieris rapae,Small White,1983,100,1.98,1976-2011
Pieris rapae,Small White,1984,106,2.04,1976-2011
Pieris rapae,Small White,1985,109,1.89,1976-2011
Pieris rapae,Small White,1986,118,2.32,1976-2011
Pieris rapae,Small White,1987,132,1.88,1976-2011
Pieris rapae,Small White,1988,153,1.95,1976-2011
Pieris rapae,Small White,1989,185,2.18,1976-2011
Pieris rapae,Small White,1990,220,2.08,1976-2011
Pieris rapae,Small White,1991,240,1.96,1976-2011
Pieris rapae,Small White,1992,262,2.24,1976-2011
Pieris rapae,Small White,1993,272,1.74,1976-2011
Pieris rapae,Small White,1994,317,2.16,1976-2011
Pieris rapae,Small White,1995,377,2.34,1976-2011
Pieris rapae,Small White,1996,402,1.95,1976-2011
Pieris rapae,Small White,1997,425,2.27,1976-2011
Pieris rapae,Small White,1998,432,1.93,1976-2011
Pieris rapae,Small White,1999,456,1.85,1976-2011
Pieris rapae,Small White,2000,481,1.85,1976-2011
Pieris rapae,Small White,2001,444,1.9,1976-2011
